-0.65305	-0.349863	-0.671656
0.110899	0.87984	-0.46215
-0.0622021	0.0757549	0.995184
0.283061	0.60206	0.746592
-0.342846	0.810396	0.475094
-0.329245	-0.607734	-0.722674
-0.507946	-0.850537	-0.136298
0.799807	-0.233782	-0.552861
-0.9224	0.370126	-0.110388
0.10525	0.969193	0.222682
0.729794	0.625705	0.275487
-0.903405	0.182896	-0.387826
0.428739	0.434259	0.792213
0.642047	-0.506546	-0.575488
-0.0269929	-0.165804	0.985789
0.82032	-0.130992	0.556701
-0.750301	0.570765	-0.333579
-0.408651	0.793675	0.45065
0.685794	-0.682366	-0.253107
-0.750128	0.646106	0.140908
-0.877531	0.478905	0.0242815
-0.430527	0.525385	-0.733906
0.420364	0.853386	-0.308263
-0.766733	-0.367253	0.526542
0.233714	0.589936	-0.772887
-0.97648	-0.204329	-0.0688288
0.0072304	-0.653179	0.757169
0.506161	-0.497949	0.704164
-0.375322	0.0489693	-0.9256
-0.900708	-0.123713	-0.416439
-0.0663051	-0.8667	-0.494403
0.238624	0.682211	0.69112
0.890468	0.437478	-0.125222
0.898105	0.313496	-0.308429
0.757935	0.209497	0.617774
-0.122996	0.903229	-0.411156
-0.685212	0.21314	-0.696459
-0.806344	-0.317345	-0.499101
0.528724	-0.0269532	0.848366
-0.689352	0.666312	0.284293
-0.916176	-0.29073	0.27586
0.134331	-0.138834	0.981163
0.192151	0.0749545	0.978499
-0.938773	0.294499	0.178819
-0.115304	-0.978047	-0.173576
0.945431	-0.310909	-0.0974505
0.0773885	0.640818	-0.763782
0.194095	-0.862897	-0.466622
0.225465	0.377574	-0.898111
-0.230901	0.972136	0.0404539
-0.26384	0.155654	-0.951925
0.00296726	0.991118	-0.132954
-0.827954	-0.361392	-0.428821
-0.205586	0.969324	-0.134704
-0.656931	0.105277	0.746565
0.443239	-0.68109	-0.5828
-0.122387	-0.681959	-0.721077
-0.902563	0.392249	0.177541
-0.158282	-0.53397	0.830556
-0.14659	-0.550317	0.821987
0.604663	0.612647	0.508966
0.509872	-0.708918	-0.487305
0.586561	-0.808012	-0.055347
0.499674	-0.43658	0.748147
0.701931	0.711239	0.0378278
-0.601262	-0.630166	0.4913
0.571089	0.44303	-0.691074
-0.675831	-0.736519	0.0281397
-0.653165	-0.118373	-0.747906
0.277164	0.70234	-0.655667
0.031634	0.915881	0.400202
-0.270264	0.170624	0.947547
-0.386393	-0.340128	-0.857329
-0.677554	0.196026	0.708868
-0.738093	-0.0214513	-0.674358
-0.456571	0.146699	-0.877509
-0.388372	-0.752244	0.532256
0.297617	0.0027149	-0.954681
0.335698	-0.714622	-0.613695
0.5376	0.825144	0.173561
0.011683	0.841793	-0.539674
-0.00954827	-0.107043	0.994209
-0.507506	0.29286	-0.810352
-0.0992338	0.662123	-0.742796
0.732331	0.637691	-0.238834
-0.288013	0.566384	0.772177
-0.434328	0.531453	0.727267
0.21587	-0.254016	0.942802
0.325334	-0.94553	-0.011445
0.399827	-0.552352	-0.731468
-0.918361	-0.312525	-0.242777
0.382815	0.466095	-0.797627
-0.300422	-0.432536	0.850094
0.586253	0.703684	-0.401418
0.933739	0.0215159	-0.357307
-0.776124	-0.369886	-0.510701
0.278873	0.666496	0.691385
-0.423373	-0.899728	-0.10604
-0.0897033	0.428744	0.898962
-0.580798	-0.302212	0.755872
-0.655321	0.701447	-0.280226
0.275569	-0.651114	0.707186
0.282823	-0.431764	0.856499
0.377262	0.831848	0.407067
-0.715105	-0.645547	-0.268129
-0.735639	-0.431714	-0.521976
0.736945	-0.674511	0.044128
0.609991	-0.786985	0.0925539
0.91904	-0.378346	-0.110543
-0.208414	-0.830692	0.51625
0.0612737	-0.850135	-0.522988
0.105601	-0.960171	-0.258688
-0.544581	0.634469	0.548527
0.708648	0.179183	-0.682431
-0.688702	-0.429255	0.58432
-0.546854	0.109083	-0.830091
-0.657606	-0.36539	0.65882
-0.671263	-0.170895	-0.72125
0.675508	-0.73733	-0.00581259
-0.66249	-0.584218	0.468825
0.330124	0.901163	-0.280934
0.899101	-0.14378	-0.413455
-0.970812	-0.228641	0.0724449
-0.179621	-0.0938245	-0.979251
-0.783759	-0.434484	0.443786
-0.379129	-0.697082	0.608554
-0.596891	-0.749252	-0.286956
0.934839	-0.173953	0.309543
0.574359	-0.0483659	-0.817173
0.243007	0.0807496	0.966658
0.207388	0.727559	-0.653948
0.284539	-0.242066	-0.9276
-0.421638	-0.597343	0.682204
-0.231598	0.9654	0.119858
-0.845907	0.00447643	0.533312
-0.360436	-0.711126	-0.603644
-0.191327	-0.935272	0.297759
0.110738	-0.43883	-0.89172
0.360232	0.879692	0.310442
0.362684	0.198277	0.910575
0.626072	-0.477507	0.616458
0.0914208	0.977436	-0.190421
0.188388	0.857005	-0.479637
-0.869569	-0.440024	0.224118
0.391234	0.767418	-0.507942
0.317081	-0.237376	0.918211
0.0130259	0.583499	0.81201
-0.964979	0.0988776	-0.24298
0.149409	0.111468	-0.982472
0.347471	0.4674	0.812897
-0.997177	0.0120124	-0.0741237
0.50315	0.680413	-0.532803
0.887884	-0.362689	-0.283052
-0.126699	-0.457212	0.880287
0.852669	-0.512599	0.100987
